,date,T,H,J
550,2021-01-12 11:00,-5.8,74.0,192.0
551,2021-01-12 11:30,-4.2,69.0,242.0
552,2021-01-12 12:00,-3.5,67.0,222.0
553,2021-01-12 12:30,-3.8,68.0,170.0
554,2021-01-12 13:00,-4.5,72.0,113.0
555,2021-01-12 13:30,-4.8,74.0,114.0
556,2021-01-12 14:00,-5.1,75.0,136.0
557,2021-01-12 14:30,-4.6,74.0,145.0
558,2021-01-12 15:00,-4.8,75.0,71.0
559,2021-01-12 15:30,-4.7,76.0,62.0
560,2021-01-12 16:00,-4.7,77.0,21.0
561,2021-01-12 16:30,-4.7,78.0,6.0
562,2021-01-12 17:00,-4.8,78.0,1.0
563,2021-01-12 17:30,-5.1,79.0,0.0
564,2021-01-12 18:00,-5.4,80.0,0.0
565,2021-01-12 18:30,-5.6,81.0,0.0
566,2021-01-12 19:00,-5.5,80.0,0.0
567,2021-01-12 19:30,-5.6,81.0,0.0
568,2021-01-12 20:00,-5.9,81.0,0.0
569,2021-01-12 20:30,-6.1,82.0,0.0
570,2021-01-12 21:00,-6.4,82.0,0.0
571,2021-01-12 21:30,-6.6,83.0,0.0
572,2021-01-12 22:00,-6.7,84.0,0.0
573,2021-01-12 22:30,-6.6,84.0,0.0
574,2021-01-12 23:00,-6.5,83.0,0.0
575,2021-01-12 23:30,-6.8,84.0,0.0
576,2021-01-13 00:00,-6.9,84.0,0.0
577,2021-01-13 00:30,-7.1,84.0,0.0
578,2021-01-13 01:00,-7.1,84.0,0.0
579,2021-01-13 01:30,-6.8,85.0,0.0
580,2021-01-13 02:00,-6.5,84.0,0.0
581,2021-01-13 02:30,-6.4,83.0,0.0
582,2021-01-13 03:00,-6.7,83.0,0.0
583,2021-01-13 03:30,-7.0,84.0,0.0
584,2021-01-13 04:00,-7.1,84.0,0.0
585,2021-01-13 04:30,-7.3,84.0,0.0
586,2021-01-13 05:00,-7.2,85.0,0.0
587,2021-01-13 05:30,-7.0,84.0,0.0
588,2021-01-13 06:00,-7.2,84.0,0.0
589,2021-01-13 06:30,-7.6,84.0,0.0
590,2021-01-13 07:00,-8.0,86.0,0.0
591,2021-01-13 07:30,-8.3,86.0,0.0
592,2021-01-13 08:00,-8.6,88.0,4.0
593,2021-01-13 08:30,-8.6,88.0,36.0
594,2021-01-13 09:00,-6.9,85.0,82.0
595,2021-01-13 09:30,-5.4,77.0,108.0
596,2021-01-13 10:00,-4.5,73.0,126.0
597,2021-01-13 10:30,-4.4,72.0,134.0
598,2021-01-13 11:00,-3.4,70.0,141.0
599,2021-01-13 11:30,-2.4,68.0,146.0
600,2021-01-13 12:00,-1.6,65.0,144.0
601,2021-01-13 12:30,-0.6,63.0,142.0
602,2021-01-13 13:00,-0.6,64.0,139.0
603,2021-01-13 13:30,-1.2,67.0,191.0
604,2021-01-13 14:00,-1.1,70.0,322.0
605,2021-01-13 14:30,-0.9,72.0,319.0
606,2021-01-13 15:00,-1.1,73.0,230.0
607,2021-01-13 15:30,-1.1,76.0,162.0
608,2021-01-13 16:00,-1.6,78.0,26.0
609,2021-01-13 16:30,-2.5,81.0,10.0
610,2021-01-13 17:00,-3.0,84.0,1.0
611,2021-01-13 17:30,-4.0,85.0,0.0
612,2021-01-13 18:00,-5.0,87.0,0.0
613,2021-01-13 18:30,-5.5,89.0,0.0
614,2021-01-13 19:00,-6.0,90.0,0.0
615,2021-01-13 19:30,-6.4,91.0,0.0
616,2021-01-13 20:00,-6.6,91.0,0.0
617,2021-01-13 20:30,-7.1,91.0,0.0
618,2021-01-13 21:00,-7.7,91.0,0.0
619,2021-01-13 21:30,-8.3,91.0,0.0
620,2021-01-13 22:00,-8.6,92.0,0.0
621,2021-01-13 22:30,-9.0,91.0,0.0
622,2021-01-13 23:00,-9.1,92.0,0.0
623,2021-01-13 23:30,-9.2,92.0,0.0
624,2021-01-14 00:00,-9.1,92.0,0.0
625,2021-01-14 00:30,-9.2,92.0,0.0
626,2021-01-14 01:00,-9.2,92.0,0.0
627,2021-01-14 01:30,-9.0,92.0,0.0
628,2021-01-14 02:00,-9.0,92.0,0.0
629,2021-01-14 02:30,-8.7,92.0,0.0
630,2021-01-14 03:00,-8.5,91.0,0.0
631,2021-01-14 03:30,-8.3,91.0,0.0
632,2021-01-14 04:00,-8.1,91.0,0.0
633,2021-01-14 04:30,-7.6,91.0,0.0
634,2021-01-14 05:00,-6.8,91.0,0.0
635,2021-01-14 05:30,-6.4,91.0,0.0
636,2021-01-14 06:00,-5.8,90.0,0.0
637,2021-01-14 06:30,-5.2,90.0,0.0
638,2021-01-14 07:00,-4.4,89.0,0.0
639,2021-01-14 07:30,-4.0,88.0,0.0
640,2021-01-14 08:00,-3.8,88.0,3.0
641,2021-01-14 08:30,-3.5,88.0,15.0
642,2021-01-14 09:00,-3.6,87.0,38.0
643,2021-01-14 09:30,-3.5,86.0,71.0
644,2021-01-14 10:00,-3.1,85.0,60.0
645,2021-01-14 10:30,-2.8,85.0,81.0
646,2021-01-14 11:00,-2.2,84.0,128.0
647,2021-01-14 11:30,-0.3,80.0,345.0
648,2021-01-14 12:00,1.4,72.0,511.0
649,2021-01-14 12:30,2.5,67.0,434.0
650,2021-01-14 13:00,2.2,67.0,148.0
651,2021-01-14 13:30,1.6,72.0,104.0
652,2021-01-14 14:00,1.0,75.0,88.0
653,2021-01-14 14:30,0.6,75.0,71.0
654,2021-01-14 15:00,0.5,76.0,128.0
655,2021-01-14 15:30,0.2,76.0,72.0
656,2021-01-14 16:00,0.1,75.0,26.0
657,2021-01-14 16:30,0.0,72.0,10.0
658,2021-01-14 17:00,-0.8,75.0,1.0
659,2021-01-14 17:30,-1.9,79.0,0.0
660,2021-01-14 18:00,-2.4,82.0,0.0
661,2021-01-14 18:30,-2.3,80.0,0.0
662,2021-01-14 19:00,-2.9,80.0,0.0
663,2021-01-14 19:30,-3.8,83.0,0.0
664,2021-01-14 20:00,-4.6,85.0,0.0
665,2021-01-14 20:30,-5.1,87.0,0.0
666,2021-01-14 21:00,-5.4,88.0,0.0
667,2021-01-14 21:30,-5.6,89.0,0.0
668,2021-01-14 22:00,-5.9,89.0,0.0
669,2021-01-14 22:30,-6.2,89.0,0.0
670,2021-01-14 23:00,-6.7,89.0,0.0
671,2021-01-14 23:30,-7.2,90.0,0.0
672,2021-01-15 00:00,-7.3,91.0,0.0
673,2021-01-15 00:30,-7.7,91.0,0.0
674,2021-01-15 01:00,-8.3,91.0,0.0
675,2021-01-15 01:30,-8.8,91.0,0.0
676,2021-01-15 02:00,-8.9,92.0,0.0
677,2021-01-15 02:30,-9.2,92.0,0.0
678,2021-01-15 03:00,-9.4,92.0,0.0
679,2021-01-15 03:30,-9.5,92.0,0.0
680,2021-01-15 04:00,-9.8,92.0,0.0
681,2021-01-15 04:30,-10.1,91.0,0.0
682,2021-01-15 05:00,-10.3,91.0,0.0
683,2021-01-15 05:30,-10.5,91.0,0.0
684,2021-01-15 06:00,-10.8,91.0,0.0
685,2021-01-15 06:30,-10.7,91.0,0.0
686,2021-01-15 07:00,-10.9,91.0,0.0
687,2021-01-15 07:30,-11.0,91.0,0.0
688,2021-01-15 08:00,-11.1,91.0,4.0
689,2021-01-15 08:30,-10.8,91.0,71.0
690,2021-01-15 09:00,-9.1,92.0,190.0
691,2021-01-15 09:30,-7.6,87.0,230.0
692,2021-01-15 10:00,-5.7,80.0,264.0
693,2021-01-15 10:30,-3.9,75.0,305.0
694,2021-01-15 11:00,-2.6,70.0,336.0
695,2021-01-15 11:30,-1.6,66.0,397.0
696,2021-01-15 12:00,-1.4,64.0,547.0
697,2021-01-15 12:30,-1.3,64.0,523.0
698,2021-01-15 13:00,-1.2,63.0,463.0
699,2021-01-15 13:30,-1.4,64.0,413.0
700,2021-01-15 14:00,-1.3,64.0,357.0
701,2021-01-15 14:30,-1.2,64.0,298.0
702,2021-01-15 15:00,-1.2,65.0,233.0
703,2021-01-15 15:30,-1.4,66.0,167.0
704,2021-01-15 16:00,-2.0,67.0,41.0
705,2021-01-15 16:30,-2.9,71.0,12.0
706,2021-01-15 17:00,-3.6,74.0,1.0
707,2021-01-15 17:30,-4.3,78.0,0.0
708,2021-01-15 18:00,-4.9,80.0,0.0
709,2021-01-15 18:30,-5.6,82.0,0.0
710,2021-01-15 19:00,-5.9,83.0,0.0
711,2021-01-15 19:30,-6.2,84.0,0.0
712,2021-01-15 20:00,-6.7,85.0,0.0
713,2021-01-15 20:30,-7.1,86.0,0.0
714,2021-01-15 21:00,-7.5,87.0,0.0
715,2021-01-15 21:30,-7.7,88.0,0.0
716,2021-01-15 22:00,-8.2,88.0,0.0
717,2021-01-15 22:30,-7.6,90.0,0.0
718,2021-01-15 23:00,-7.5,88.0,0.0
719,2021-01-15 23:30,-7.7,88.0,0.0
720,2021-01-16 00:00,-7.7,88.0,0.0
721,2021-01-16 00:30,-8.2,88.0,0.0
722,2021-01-16 01:00,-8.8,88.0,0.0
723,2021-01-16 01:30,-8.8,89.0,0.0
724,2021-01-16 02:00,-8.9,88.0,0.0
725,2021-01-16 02:30,-9.0,88.0,0.0
726,2021-01-16 03:00,-9.4,87.0,0.0
727,2021-01-16 03:30,-9.5,87.0,0.0
728,2021-01-16 04:00,-9.8,88.0,0.0
729,2021-01-16 04:30,-10.0,88.0,0.0
730,2021-01-16 05:00,-9.7,89.0,0.0
731,2021-01-16 05:30,-9.3,89.0,0.0
732,2021-01-16 06:00,-9.1,88.0,0.0
733,2021-01-16 06:30,-9.0,87.0,0.0
734,2021-01-16 07:00,-9.1,88.0,0.0
735,2021-01-16 07:30,-9.0,87.0,0.0
736,2021-01-16 08:00,-9.3,86.0,3.0
737,2021-01-16 08:30,-9.4,87.0,16.0
738,2021-01-16 09:00,-9.2,87.0,35.0
739,2021-01-16 09:30,-8.5,85.0,168.0
740,2021-01-16 10:00,-7.0,78.0,262.0
741,2021-01-16 10:30,-5.6,73.0,362.0
742,2021-01-16 11:00,-4.1,69.0,328.0
743,2021-01-16 11:30,-3.3,66.0,458.0
744,2021-01-16 12:00,-2.7,66.0,358.0
745,2021-01-16 12:30,-1.2,61.0,480.0
746,2021-01-16 13:00,-1.0,60.0,415.0
747,2021-01-16 13:30,-1.7,62.0,374.0
748,2021-01-16 14:00,-1.0,62.0,371.0
749,2021-01-16 14:30,-0.8,62.0,334.0
750,2021-01-16 15:00,-0.5,61.0,237.0
751,2021-01-16 15:30,-0.8,63.0,165.0
752,2021-01-16 16:00,-1.6,65.0,44.0
753,2021-01-16 16:30,-2.6,70.0,12.0
754,2021-01-16 17:00,-3.7,74.0,2.0
755,2021-01-16 17:30,-4.6,77.0,0.0
756,2021-01-16 18:00,-5.4,80.0,0.0
757,2021-01-16 18:30,-6.4,82.0,0.0
758,2021-01-16 19:00,-6.7,84.0,0.0
759,2021-01-16 19:30,-7.3,84.0,0.0
760,2021-01-16 20:00,-7.9,86.0,0.0
761,2021-01-16 20:30,-8.3,87.0,0.0
762,2021-01-16 21:00,-8.8,88.0,0.0
763,2021-01-16 21:30,-9.1,88.0,0.0
764,2021-01-16 22:00,-9.6,89.0,0.0
765,2021-01-16 22:30,-9.7,89.0,0.0
766,2021-01-16 23:00,-9.5,90.0,0.0
767,2021-01-16 23:30,-9.8,90.0,0.0
768,2021-01-17 00:00,-10.1,90.0,0.0
769,2021-01-17 00:30,-10.3,90.0,0.0
770,2021-01-17 01:00,-10.4,90.0,0.0
771,2021-01-17 01:30,-10.8,90.0,0.0
772,2021-01-17 02:00,-10.8,90.0,0.0
773,2021-01-17 02:30,-11.1,90.0,0.0
774,2021-01-17 03:00,-11.3,90.0,0.0
775,2021-01-17 03:30,-11.6,90.0,0.0
776,2021-01-17 04:00,-11.8,90.0,0.0
777,2021-01-17 04:30,-12.0,90.0,0.0
778,2021-01-17 05:00,-12.1,90.0,0.0
779,2021-01-17 05:30,-12.1,90.0,0.0
780,2021-01-17 06:00,-12.0,90.0,0.0
781,2021-01-17 06:30,-12.0,90.0,0.0
782,2021-01-17 07:00,-12.1,89.0,0.0
783,2021-01-17 07:30,-11.9,89.0,0.0
784,2021-01-17 08:00,-11.8,89.0,8.0
785,2021-01-17 08:30,-11.4,89.0,51.0
786,2021-01-17 09:00,-10.4,88.0,134.0
787,2021-01-17 09:30,-8.8,84.0,218.0
788,2021-01-17 10:00,-7.8,76.0,273.0
789,2021-01-17 10:30,-6.8,73.0,318.0
790,2021-01-17 11:00,-4.9,68.0,360.0
791,2021-01-17 11:30,-3.9,66.0,459.0
792,2021-01-17 12:00,-2.8,64.0,529.0
793,2021-01-17 12:30,-2.7,63.0,440.0
794,2021-01-17 13:00,-2.8,64.0,355.0
795,2021-01-17 13:30,-2.8,65.0,419.0
796,2021-01-17 14:00,-2.5,64.0,363.0
797,2021-01-17 14:30,-2.3,63.0,270.0
798,2021-01-17 15:00,-2.6,64.0,200.0
799,2021-01-17 15:30,-3.3,66.0,127.0
800,2021-01-17 16:00,-3.9,69.0,32.0
801,2021-01-17 16:30,-4.8,73.0,10.0
802,2021-01-17 17:00,-5.7,76.0,1.0
803,2021-01-17 17:30,-6.5,79.0,0.0
804,2021-01-17 18:00,-7.3,82.0,0.0
805,2021-01-17 18:30,-7.8,84.0,0.0
806,2021-01-17 19:00,-8.3,85.0,0.0
807,2021-01-17 19:30,-8.6,86.0,0.0
808,2021-01-17 20:00,-8.9,87.0,0.0
809,2021-01-17 20:30,-8.9,88.0,0.0
810,2021-01-17 21:00,-9.1,88.0,0.0
811,2021-01-17 21:30,-9.4,88.0,0.0
812,2021-01-17 22:00,-9.9,88.0,0.0
813,2021-01-17 22:30,-10.2,89.0,0.0
814,2021-01-17 23:00,-10.5,89.0,0.0
815,2021-01-17 23:30,-10.9,88.0,0.0
816,2021-01-18 00:00,-11.0,89.0,0.0
817,2021-01-18 00:30,-11.1,89.0,0.0
818,2021-01-18 01:00,-11.1,90.0,0.0
819,2021-01-18 01:30,-11.3,90.0,0.0
820,2021-01-18 02:00,-11.1,90.0,0.0
821,2021-01-18 02:30,-10.7,90.0,0.0
822,2021-01-18 03:00,-10.5,90.0,0.0
823,2021-01-18 03:30,-10.3,90.0,0.0
824,2021-01-18 04:00,-9.9,90.0,0.0
825,2021-01-18 04:30,-9.4,90.0,0.0
826,2021-01-18 05:00,-9.0,89.0,0.0
827,2021-01-18 05:30,-8.5,88.0,0.0
828,2021-01-18 06:00,-8.2,87.0,0.0
829,2021-01-18 06:30,-8.1,86.0,0.0
830,2021-01-18 07:00,-8.0,86.0,0.0
831,2021-01-18 07:30,-7.9,87.0,0.0
832,2021-01-18 08:00,-7.6,87.0,9.0
833,2021-01-18 08:30,-7.1,85.0,32.0
834,2021-01-18 09:00,-6.6,84.0,51.0
835,2021-01-18 09:30,-6.3,82.0,78.0
836,2021-01-18 10:00,-5.5,81.0,214.0
837,2021-01-18 10:30,-4.2,76.0,246.0
838,2021-01-18 11:00,-4.4,76.0,348.0
839,2021-01-18 11:30,-4.2,74.0,346.0
840,2021-01-18 12:00,-3.0,70.0,478.0
841,2021-01-18 12:30,-3.2,71.0,320.0
842,2021-01-18 13:00,-2.9,71.0,278.0
843,2021-01-18 13:30,-3.1,72.0,239.0
844,2021-01-18 14:00,-3.0,72.0,149.0
845,2021-01-18 14:30,-3.0,74.0,142.0
846,2021-01-18 15:00,-2.8,73.0,120.0
847,2021-01-18 15:30,-2.8,73.0,78.0
848,2021-01-18 16:00,-3.0,74.0,56.0
849,2021-01-18 16:30,-3.1,75.0,29.0
850,2021-01-18 17:00,-3.3,75.0,4.0
851,2021-01-18 17:30,-3.7,76.0,0.0
852,2021-01-18 18:00,-4.2,77.0,0.0
853,2021-01-18 18:30,-5.2,80.0,0.0
854,2021-01-18 19:00,-5.7,83.0,0.0
855,2021-01-18 19:30,-6.3,84.0,0.0
856,2021-01-18 20:00,-6.7,86.0,0.0
857,2021-01-18 20:30,-7.0,87.0,0.0
858,2021-01-18 21:00,-7.3,88.0,0.0
859,2021-01-18 21:30,-7.3,89.0,0.0
860,2021-01-18 22:00,-7.5,89.0,0.0
861,2021-01-18 22:30,-8.0,89.0,0.0
862,2021-01-18 23:00,-8.4,90.0,0.0
863,2021-01-18 23:30,-8.6,90.0,0.0
864,2021-01-19 00:00,-8.7,90.0,0.0
865,2021-01-19 00:30,-8.8,90.0,0.0
866,2021-01-19 01:00,-8.7,90.0,0.0
867,2021-01-19 01:30,-8.6,90.0,0.0
868,2021-01-19 02:00,-8.3,90.0,0.0
869,2021-01-19 02:30,-8.0,90.0,0.0
870,2021-01-19 03:00,-7.8,90.0,0.0
871,2021-01-19 03:30,-7.7,90.0,0.0
872,2021-01-19 04:00,-7.6,90.0,0.0
873,2021-01-19 04:30,-7.6,90.0,0.0
874,2021-01-19 05:00,-7.9,89.0,0.0
875,2021-01-19 05:30,-7.8,90.0,0.0
876,2021-01-19 06:00,-8.0,90.0,0.0
877,2021-01-19 06:30,-8.4,89.0,0.0
878,2021-01-19 07:00,-8.9,89.0,0.0
879,2021-01-19 07:30,-9.2,90.0,0.0
880,2021-01-19 08:00,-9.2,90.0,10.0
881,2021-01-19 08:30,-8.8,89.0,65.0
882,2021-01-19 09:00,-7.8,88.0,161.0
883,2021-01-19 09:30,-6.5,83.0,181.0
884,2021-01-19 10:00,-5.9,80.0,166.0
885,2021-01-19 10:30,-5.1,79.0,174.0
886,2021-01-19 11:00,-4.5,77.0,175.0
887,2021-01-19 11:30,-4.5,76.0,144.0
888,2021-01-19 12:00,-4.2,77.0,247.0
889,2021-01-19 12:30,-3.3,73.0,214.0
890,2021-01-19 13:00,-2.6,71.0,218.0
891,2021-01-19 13:30,-2.4,70.0,152.0
892,2021-01-19 14:00,-2.4,70.0,107.0
893,2021-01-19 14:30,-2.4,70.0,91.0
894,2021-01-19 15:00,-2.3,71.0,84.0
895,2021-01-19 15:30,-2.2,71.0,55.0
896,2021-01-19 16:00,-2.3,73.0,26.0
897,2021-01-19 16:30,-2.6,74.0,9.0
898,2021-01-19 17:00,-2.8,76.0,2.0
899,2021-01-19 17:30,-2.9,78.0,0.0
900,2021-01-19 18:00,-3.1,79.0,0.0
901,2021-01-19 18:30,-3.1,80.0,0.0
902,2021-01-19 19:00,-3.3,81.0,0.0
903,2021-01-19 19:30,-3.6,82.0,0.0
904,2021-01-19 20:00,-4.1,83.0,0.0
905,2021-01-19 20:30,-4.6,85.0,0.0
906,2021-01-19 21:00,-5.1,85.0,0.0
907,2021-01-19 21:30,-5.1,86.0,0.0
908,2021-01-19 22:00,-5.3,87.0,0.0
909,2021-01-19 22:30,-5.1,87.0,0.0
910,2021-01-19 23:00,-4.8,87.0,0.0
911,2021-01-19 23:30,-4.8,87.0,0.0
912,2021-01-20 00:00,-4.8,87.0,0.0
913,2021-01-20 00:30,-4.7,87.0,0.0
914,2021-01-20 01:00,-4.6,87.0,0.0
915,2021-01-20 01:30,-4.5,87.0,0.0
916,2021-01-20 02:00,-4.3,88.0,0.0
917,2021-01-20 02:30,-3.8,87.0,0.0
918,2021-01-20 03:00,-3.6,86.0,0.0
919,2021-01-20 03:30,-3.4,86.0,0.0
920,2021-01-20 04:00,-3.4,86.0,0.0
921,2021-01-20 04:30,-3.3,85.0,0.0
922,2021-01-20 05:00,-3.5,85.0,0.0
923,2021-01-20 05:30,-3.5,86.0,0.0
924,2021-01-20 06:00,-3.4,86.0,0.0
925,2021-01-20 06:30,-3.7,86.0,0.0
926,2021-01-20 07:00,-4.3,87.0,0.0
927,2021-01-20 07:30,-4.4,88.0,0.0
928,2021-01-20 08:00,-4.4,88.0,12.0
929,2021-01-20 08:30,-4.1,87.0,52.0
930,2021-01-20 09:00,-3.0,83.0,119.0
931,2021-01-20 09:30,-1.8,77.0,168.0
932,2021-01-20 10:00,-0.7,72.0,244.0
933,2021-01-20 10:30,-0.1,68.0,315.0
934,2021-01-20 11:00,1.2,64.0,353.0
935,2021-01-20 11:30,2.0,62.0,370.0
936,2021-01-20 12:00,2.8,59.0,383.0
937,2021-01-20 12:30,3.6,56.0,396.0
938,2021-01-20 13:00,4.1,55.0,332.0
939,2021-01-20 13:30,3.6,57.0,354.0
940,2021-01-20 14:00,3.4,59.0,241.0
941,2021-01-20 14:30,3.0,62.0,237.0
942,2021-01-20 15:00,3.0,64.0,235.0
943,2021-01-20 15:30,2.4,67.0,110.0
944,2021-01-20 16:00,1.4,73.0,64.0
945,2021-01-20 16:30,0.5,76.0,17.0
946,2021-01-20 17:00,-0.5,80.0,3.0
947,2021-01-20 17:30,-1.2,83.0,0.0
948,2021-01-20 18:00,-1.9,86.0,0.0
949,2021-01-20 18:30,-2.1,87.0,0.0
950,2021-01-20 19:00,-2.3,88.0,0.0
951,2021-01-20 19:30,-2.6,88.0,0.0
952,2021-01-20 20:00,-2.8,89.0,0.0
953,2021-01-20 20:30,-3.0,90.0,0.0
954,2021-01-20 21:00,-3.3,90.0,0.0
955,2021-01-20 21:30,-3.6,91.0,0.0
956,2021-01-20 22:00,-3.8,91.0,0.0
957,2021-01-20 22:30,-3.7,92.0,0.0
958,2021-01-20 23:00,-3.8,92.0,0.0
959,2021-01-20 23:30,-4.0,92.0,0.0
960,2021-01-21 00:00,-4.2,92.0,0.0
961,2021-01-21 00:30,-4.2,92.0,0.0
962,2021-01-21 01:00,-4.4,92.0,0.0
963,2021-01-21 01:30,-4.5,93.0,0.0
964,2021-01-21 02:00,-4.8,93.0,0.0
965,2021-01-21 02:30,-4.9,93.0,0.0
966,2021-01-21 03:00,-5.1,93.0,0.0
967,2021-01-21 03:30,-5.2,93.0,0.0
968,2021-01-21 04:00,-5.4,93.0,0.0
969,2021-01-21 04:30,-5.5,93.0,0.0
970,2021-01-21 05:00,-5.5,93.0,0.0
971,2021-01-21 05:30,-5.1,94.0,0.0
972,2021-01-21 06:00,-4.7,94.0,0.0
973,2021-01-21 06:30,-4.6,94.0,0.0
974,2021-01-21 07:00,-4.4,94.0,0.0
975,2021-01-21 07:30,-3.9,94.0,0.0
976,2021-01-21 08:00,-3.6,94.0,5.0
977,2021-01-21 08:30,-3.2,94.0,19.0
978,2021-01-21 09:00,-2.8,94.0,37.0
979,2021-01-21 09:30,-2.0,94.0,60.0
980,2021-01-21 10:00,-1.1,93.0,73.0
981,2021-01-21 10:30,-0.2,92.0,77.0
982,2021-01-21 11:00,0.6,91.0,75.0
983,2021-01-21 11:30,1.3,89.0,106.0
984,2021-01-21 12:00,1.7,88.0,90.0
985,2021-01-21 12:30,2.2,87.0,133.0
986,2021-01-21 13:00,2.8,85.0,136.0
987,2021-01-21 13:30,3.1,84.0,116.0
988,2021-01-21 14:00,3.3,83.0,128.0
989,2021-01-21 14:30,3.7,84.0,100.0
990,2021-01-21 15:00,3.6,84.0,84.0
991,2021-01-21 15:30,3.8,85.0,143.0
992,2021-01-21 16:00,3.8,85.0,40.0
993,2021-01-21 16:30,3.5,86.0,11.0
994,2021-01-21 17:00,2.9,88.0,3.0
995,2021-01-21 17:30,2.4,89.0,0.0
996,2021-01-21 18:00,1.9,90.0,0.0
997,2021-01-21 18:30,1.3,91.0,0.0
998,2021-01-21 19:00,0.8,92.0,0.0
999,2021-01-21 19:30,0.4,93.0,0.0
1000,2021-01-21 20:00,0.1,93.0,0.0
1001,2021-01-21 20:30,0.0,94.0,0.0
1002,2021-01-21 21:00,-0.1,94.0,0.0
1003,2021-01-21 21:30,0.0,94.0,0.0
1004,2021-01-21 22:00,0.0,95.0,0.0
1005,2021-01-21 22:30,-0.2,95.0,0.0
1006,2021-01-21 23:00,-0.1,95.0,0.0
1007,2021-01-21 23:30,0.0,95.0,0.0
1008,2021-01-22 00:00,0.1,95.0,0.0
1009,2021-01-22 00:30,0.5,95.0,0.0
1010,2021-01-22 01:00,0.7,95.0,0.0
1011,2021-01-22 01:30,0.9,95.0,0.0
1012,2021-01-22 02:00,0.9,95.0,0.0
1013,2021-01-22 02:30,1.0,96.0,0.0
1014,2021-01-22 03:00,1.0,96.0,0.0
1015,2021-01-22 03:30,1.0,96.0,0.0
1016,2021-01-22 04:00,1.1,96.0,0.0
1017,2021-01-22 04:30,1.2,96.0,0.0
1018,2021-01-22 05:00,1.3,96.0,0.0
1019,2021-01-22 05:30,1.4,96.0,0.0
1020,2021-01-22 06:00,1.6,96.0,0.0
1021,2021-01-22 06:30,2.2,96.0,0.0
1022,2021-01-22 07:00,2.7,96.0,0.0
1023,2021-01-22 07:30,2.6,96.0,0.0
1024,2021-01-22 08:00,2.3,96.0,2.0
1025,2021-01-22 08:30,2.6,96.0,8.0
1026,2021-01-22 09:00,2.6,96.0,18.0
1027,2021-01-22 09:30,2.9,96.0,40.0
1028,2021-01-22 10:00,3.1,96.0,80.0
1029,2021-01-22 10:30,3.4,95.0,100.0
1030,2021-01-22 11:00,3.3,95.0,73.0
1031,2021-01-22 11:30,3.5,95.0,154.0
1032,2021-01-22 12:00,4.1,95.0,184.0
1033,2021-01-22 12:30,4.8,94.0,178.0
1034,2021-01-22 13:00,5.3,93.0,186.0
1035,2021-01-22 13:30,5.3,92.0,169.0
1036,2021-01-22 14:00,5.5,92.0,128.0
1037,2021-01-22 14:30,5.5,91.0,111.0
1038,2021-01-22 15:00,5.3,92.0,86.0
1039,2021-01-22 15:30,4.9,92.0,35.0
1040,2021-01-22 16:00,4.4,93.0,31.0
1041,2021-01-22 16:30,4.2,93.0,13.0
1042,2021-01-22 17:00,3.9,94.0,1.0
1043,2021-01-22 17:30,3.6,94.0,0.0
1044,2021-01-22 18:00,3.2,94.0,0.0
1045,2021-01-22 18:30,3.1,95.0,0.0
1046,2021-01-22 19:00,2.7,95.0,0.0
1047,2021-01-22 19:30,2.7,95.0,0.0
1048,2021-01-22 20:00,2.6,95.0,0.0
1049,2021-01-22 20:30,2.5,95.0,0.0
1050,2021-01-22 21:00,2.5,96.0,0.0
1051,2021-01-22 21:30,2.5,96.0,0.0
1052,2021-01-22 22:00,2.5,96.0,0.0
1053,2021-01-22 22:30,2.9,96.0,0.0
1054,2021-01-22 23:00,3.0,96.0,0.0
1055,2021-01-22 23:30,3.1,96.0,0.0
1056,2021-01-23 00:00,3.7,96.0,0.0
1057,2021-01-23 00:30,3.4,96.0,0.0
1058,2021-01-23 01:00,3.5,96.0,0.0
1059,2021-01-23 01:30,3.4,96.0,0.0
1060,2021-01-23 02:00,3.3,95.0,0.0
1061,2021-01-23 02:30,3.3,95.0,0.0
1062,2021-01-23 03:00,3.4,95.0,0.0
1063,2021-01-23 03:30,3.4,95.0,0.0
1064,2021-01-23 04:00,3.3,95.0,0.0
1065,2021-01-23 04:30,2.8,95.0,0.0
1066,2021-01-23 05:00,2.7,96.0,0.0
1067,2021-01-23 05:30,2.4,96.0,0.0
1068,2021-01-23 06:00,2.2,96.0,0.0
1069,2021-01-23 06:30,2.0,96.0,0.0
1070,2021-01-23 07:00,2.3,96.0,0.0
1071,2021-01-23 07:30,2.6,96.0,0.0
1072,2021-01-23 08:00,2.5,96.0,7.0
1073,2021-01-23 08:30,2.5,96.0,23.0
1074,2021-01-23 09:00,3.1,96.0,50.0
1075,2021-01-23 09:30,3.4,96.0,73.0
1076,2021-01-23 10:00,4.5,96.0,101.0
1077,2021-01-23 10:30,5.2,96.0,54.0
1078,2021-01-23 11:00,4.9,96.0,52.0
1079,2021-01-23 11:30,6.2,96.0,322.0
1080,2021-01-23 12:00,7.5,96.0,297.0
1081,2021-01-23 12:30,7.8,95.0,156.0
1082,2021-01-23 13:00,7.8,93.0,188.0
1083,2021-01-23 13:30,7.6,92.0,100.0
1084,2021-01-23 14:00,7.4,91.0,186.0
1085,2021-01-23 14:30,7.0,87.0,148.0
1086,2021-01-23 15:00,6.3,88.0,58.0
1087,2021-01-23 15:30,5.8,90.0,54.0
1088,2021-01-23 16:00,5.5,91.0,35.0
