,datum,mesec,max alt,vzhod az,vzhod,zahod az,zahod,dt
0,2023-01-01T23:59:00,1,20.431124042561112,123.49171807013889,6.683333333333334,236.73842621239166,15.366666666666667,8.683333333333334
1,2023-01-02T23:59:00,1,20.51708046898611,123.35448125614167,6.683333333333334,236.8888006954139,15.383333333333333,8.7
2,2023-01-03T23:59:00,1,20.610795065219445,123.21351305431389,6.683333333333334,237.04508397669443,15.4,8.716666666666667
3,2023-01-04T23:59:00,1,20.711926646258334,123.06891270407777,6.683333333333334,237.20733988427222,15.416666666666666,8.733333333333333
4,2023-01-05T23:59:00,1,20.820664071497223,122.92077867186667,6.683333333333334,237.37562768702222,15.433333333333334,8.75
5,2023-01-06T23:59:00,1,20.936770708533334,122.76920895911388,6.683333333333334,237.55000280023611,15.45,8.766666666666667
6,2023-01-07T23:59:00,1,21.06029984539722,122.43432590088611,6.666666666666667,237.73051664324723,15.466666666666667,8.8
7,2023-01-08T23:59:00,1,21.191163083072222,122.27611084163055,6.666666666666667,237.91721685058056,15.483333333333333,8.816666666666666
8,2023-01-09T23:59:00,1,21.329232374919446,122.11474145371666,6.666666666666667,238.11014753279167,15.5,8.833333333333334
9,2023-01-10T23:59:00,1,21.4746161185,121.77033399613333,6.65,238.48925117938333,15.533333333333333,8.883333333333333
10,2023-01-11T23:59:00,1,21.627013881002778,121.60284986134444,6.65,238.69482291471667,15.55,8.9
11,2023-01-12T23:59:00,1,21.786601425922225,121.43249325226111,6.65,238.90674124853334,15.566666666666666,8.916666666666666
